brand,model,display,colors,os,cpu,sensors,speaker,jack,gps,weight,mem,ram,camera,battery,price,vol,size,ppi,release
Sony,Xperia Z1,TFT,Black| White| Purple,Android,Quad-core 2.2 GHz Krait 400,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,170,16,2,20.7,3000,330,90.6,5,441,2013
Sony,Xperia Z Ultra,LCD,Black| White| Purple,Android,Quad-core 2.2 GHz Krait 400,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,212,16,2,8,3050,280,107.5,6.4,344,2013
Sony,Xperia C,TFT,Black| White| Purple,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,153,4,1,8,2390,220,93.4,5,220,2013
Sony,Xperia M,TFT,Black| White| Purple| Yellow (single sim model only),Android,Dual-core 1.0 GHz Krait,Accelerometer| proximity| compass,Yes,Yes,Yes,115,4,1,5,1750,130,71.5,4,245,2013
Sony,Xperia ZR,TFT,Black| White| Pink| Mint,Android,Quad-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,138,8,2,13.1,2300,230,92.8,4.55,323,2013
Sony,Xperia L,TFT,Black| White| Red,Android,Dual-core 1.0 GHz Krait,Accelerometer| proximity| compass,Yes,Yes,Yes,137,8,1,8,1750,130,81.1,4.3,228,2013
Sony,Xperia SP,TFT,Black| White| Red,Android,Dual-core 1.7 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,155,8,1,8,2370,180,87.6,4.6,319,2013
Sony,Xperia Z,TFT,Black| White| Purple,Android,Quad-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,146,16,2,13.1,2330,270,78,5,441,2013
Sony,Xperia ZL,TFT,Black| White| Red,Android,Quad-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass| barometer (C6502 only),Yes,Yes,Yes,151,16,2,13,2370,260,89.4,5,441,2013
Sony,Xperia E dual,TFT,Black| Gold,Android,1.0 GHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,115.7,4,0.512,3.15,1530,100,77.2,3.5,165,2013
Sony,Xperia E,TFT,Black| Pink| White,Android,1.0 GHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,115.7,4,0.512,3.15,1530,80,77.2,3.5,165,2013
Sony,Xperia T LTE,TFT,Black| White| Silver,Android,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,148,16,1,13,1850,350,81.9,4.55,323,2012
Sony,Xperia V,TFT,Black| White| Pink,Android,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,120,8,1,13,1750,230,89.7,4.3,342,2012
Sony,Xperia J,TFT,Black| White| Gold| Pink,Android,1.0 GHz Cortex-A5,Accelerometer| proximity| compass,Yes,Yes,Yes,124,4,0.512,5,1750,140,70,4,245,2012
Sony,Xperia TX,TFT,Black| White| Pink,Android,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,127,16,1,13,1750,330,77.3,4.55,323,2012
Sony,Xperia T,TFT,Black| White| Silver,Android,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,139,16,1,13,1850,230,81.9,4.55,323,2012
Sony,Xperia SL,LCD,Black| White| Silver| Pink,Android,Dual-core 1.7 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,144,32,1,12,1750,240,86.8,4.3,342,2012
Sony,Xperia tipo dual,TFT,Serene black| Classic silver,Android,800 MHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,99.4,2.9,0.512,3.15,1500,90,76.3,3.2,180,2012
Sony,Xperia tipo,TFT,Classic Black| Classic White| Deep Red| Navy Blue,Android,800 MHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,99.4,2.9,0.512,3.15,1500,80,76.3,3.2,180,2012
Sony,Xperia miro,TFT,Black| Pink| White with silver| White with gold,Android,800 MHz Cortex-A5,Accelerometer| proximity| compass,Yes,Yes,Yes,110,4,0.512,5,1500,150,66.5,3.5,165,2012
Sony,Xperia go,LCD,White| Black| Yellow,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,110,8,0.512,5,1305,160,65.6,3.5,165,2012
Sony,Xperia acro S,LCD,White| Black| Pink,Android,Dual-core 1.5 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,147,16,1,12,1910,230,99,4.3,342,2012
Sony,Xperia SX SO-05D,LCD,Black| White| Pink| Orange,Android,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,95,4,1,8,1500,220,58.4,3.7,298,2012
Sony,Xperia GX SO-04D,LCD,Black| White,Android,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,127,16,1,13,1700,290,77.7,4.6,319,2012
Sony,Xperia acro HD SO-03D,LCD,Black| Aqua| Sakura| Ceramic,Android,Dual-core 1.5 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,149,11,1,12,1910,290,99,4.3,342,2012
Sony,Xperia acro HD SOI12,LCD,White| Black| Rouge,Android,Dual-core 1.5 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,149,11,1,12,1900,280,99,4.3,342,2012
Sony,Xperia neo L,LCD,Black| White,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,131.5,1,0.512,5,1500,150,90.2,4,245,2012
Sony,Xperia sola,LCD,Black| White| Red,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,107,8,0.512,5,1320,120,67.8,3.7,265,2012
Sony,Xperia U,TFT,Black| White/ exchangeable bottom caps in white| black| pink| yellow,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,110,8,0.512,5,1320,140,72.6,3.5,280,2012
Sony,Xperia P,LCD,Silver| Black| Red,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,120,16,1,8,1305,210,76.2,4,275,2012
Sony,Xperia S,LCD,White| Black| Silver,Android,Dual-core 1.5 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,144,32,1,12,1750,230,86.8,4.3,342,2012
Sony,Xperia ion HSPA,LCD,Black| Red,Android,Dual-core 1.5 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,144,13.2,1,12,1900,250,97.7,4.55,323,2012
Sony,Xperia ion LTE,LCD,Black| White,Android,Dual-core 1.5 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,144,16,1,12,1900,210,97.7,4.55,323,2012
Sony,Tablet P,TFT,Silver/Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| gyro| compass,Yes,Yes,Yes,372,4,1,5,3080,210,398.2,5.5,206,2012
Sony,Tablet P 3G,TFT,Silver/Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| gyro| compass,Yes,Yes,Yes,372,4,1,5,3080,180,398.2,5.5,206,2011
Sony,D 2403,TFT,Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,8,1,8,NA,200,NA,4.4,250,NA
Sony,Xperia E1 II,TFT,Black| Purple| White,Android,Quad-core 1.3 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,8,1,5,NA,180,NA,4,275,NA
Sony Ericsson,Xperia Arc S,LCD,Pure White| Midnight Blue| Misty Silver| Gloss Black| Sakura Pink,Android,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,117,1,0.512,8,1500,210,68.5,4.2,233,NA
Sony Ericsson,Xperia neo V,LCD,White| Blue Gradient| Silver,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,126,1,0.512,5,1500,150,86,3.7,265,NA
Sony Ericsson,Live with Walkman,TFT,Black| White,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,115,NA,0.512,5,1200,120,85,3.2,180,NA
Sony Ericsson,Xperia ray,LCD,Black| Gold| White| Pink,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,100,1,0.512,8,1500,170,55.3,3.3,297,NA
Sony Ericsson,Xperia active,LCD,Orange/Black| White/Black,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,110.8,1,0.512,5,1200,170,83.5,3,192,NA
Sony Ericsson,txt,TFT,Black| Blue| White| Pink,Other,NA,NA,Yes,Yes,No,95,NA,0.064,3.15,1000,60,92.2,2.55,157,NA
Sony Ericsson,Mix Walkman,TFT,Black with pink cloud band| Black with pink band| Black with green bird band| Black with green band,Other,NA,Accelerometer| proximity,Yes,Yes,No,88,NA,NA,3.15,1000,70,72.3,3,155,NA
Sony Ericsson,txt pro,TFT,Black| White| Pink,Other,PNX-4910,Accelerometer| proximity,Yes,Yes,No,100,NA,0.064,3.15,1000,80,87,3,155,NA
Sony Ericsson,Xperia mini,LCD,Black| White| Blue| Dark pink,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,99,NA,0.512,5,1200,120,73.2,3,192,NA
Sony Ericsson,Xperia mini pro,LCD,Black| White| Pink| Turquoise,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,136,NA,0.512,5,1200,140,87.8,3,192,NA
Sony Ericsson,WT18i,TFT,Black| White,Android,806 MHz| Marvell PXA 920,Accelerometer| proximity| compass,Yes,Yes,Yes,110,NA,NA,3.15,1200,230,85.6,3.2,180,NA
Sony Ericsson,W8,TFT,Azure| Orange| Red,Android,600 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,104,NA,NA,3.15,1200,100,80.2,3,192,NA
Sony Ericsson,Xperia PLAY,LCD,Black| White| Stealth Blue (for Play 4G)| Orange,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,175,NA,0.512,5,1500,140,118,4,245,NA
Sony Ericsson,Xperia pro,LCD,Black| Silver| Red,Android,1.0 GHz Scorpion,Accelerometer| proximity,Yes,Yes,Yes,142,1,0.512,8,1500,190,92.3,3.7,265,NA
Sony Ericsson,Xperia Neo,LCD,Blue Gradient| Red| Silver,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,126,NA,0.512,8,1500,110,86,3.7,265,NA
Sony Ericsson,Xperia Arc,LCD,Midnight Blue| Misty Silver,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,117,NA,0.512,8,1500,180,68.5,4.2,233,NA
Sony Ericsson,Xperia PLAY CDMA,LCD,Black| White,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,175,NA,0.512,5,1500,70,118,4,245,NA
Sony Ericsson,A8i,TFT,White| Black,Android,NA,Accelerometer| proximity| compass,Yes,Yes,Yes,136,NA,NA,5,NA,130,96.6,3.5,280,NA
Sony Ericsson,Xperia X8,TFT,White| Dark Blue/ White| Aqua Blue/ White| Pink/ White| Silver/ White,Android,600 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,104,NA,NA,3.15,1200,100,80.2,3,192,NA
Sony Ericsson,Yendo,TFT,Black| Blue| Green| Orange| Pink| Purple| Red| Silver| White| Yellow,Other,156 MHz,NA,Yes,Yes,No,81,NA,NA,2,970,70,75.4,2.6,154,NA
Sony Ericsson,BRAVIA S004,TFT,Black| Red| Silver,Other,1.0 GHz Scorpion,Accelerometer,Yes,No,No,145,NA,NA,8,930,210,101.9,3.2,306,NA
Sony Ericsson,S003,TFT,Various,Other,1.0 GHz Scorpion,Accelerometer,Yes,No,Yes,154,NA,NA,12,870,160,108,3.2,306,NA
Sony Ericsson,Zylo,TFT,Jazz Black| Chacha Silver| Swing Pink| Energetic Black| Meteorite White| Nebula Red,Other,NA,Accelerometer,Yes,No,No,115,NA,NA,3.15,NA,80,85.7,2.6,154,NA
Sony Ericsson,Xperia X10 mini pro,TFT,Black| Red| Pink,Android,600 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,120,NA,NA,5,930,70,79.6,2.55,157,NA
Sony Ericsson,Xperia X10 mini,TFT,Gold| Pearl White| Black| Pink| Lime| Red| Silver,Android,600 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,88,NA,NA,5,950,70,66.4,2.55,157,NA
Sony Ericsson,Vivaz pro,TFT,Black| White,Symbian,720 MHz| PowerVR SGX GPU,Accelerometer,Yes,Yes,Yes,117,NA,NA,5,1200,150,85,3.2,229,NA
Sony Ericsson,Vivaz,TFT,Pink| Silver Moon| Cosmic Black| Galaxy Blue| Venus Ruby,Symbian,720 MHz| PowerVR SGX GPU,Accelerometer,Yes,Yes,Yes,97,NA,NA,8,1200,80,69.1,3.2,229,NA
Sony Ericsson,Hazel,TFT,Superior Black| Passionate Rouge,Other,NA,Accelerometer,Yes,No,Yes,120,NA,NA,5,1000,110,80.8,2.6,154,NA
Sony Ericsson,Xperia X10,TFT,Sensous Black| Luster White,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,135,1,NA,8,1500,120,97.5,4,245,NA
Sony Ericsson,Xperia X2,TFT,Elegant Black| Modern Silver,Windows,528 MHz ARM 11,Accelerometer,Yes,Yes,Yes,155,NA,0.256,8,1500,140,95,3.2,292,NA
Sony Ericsson,Satio (Idou),TFT,Black| Silver| Bordeaux,Symbian,600 MHz Cortex-A8,Accelerometer| proximity,Yes,No,Yes,126,NA,0.256,12,1000,180,80.1,3.5,210,NA
Sony Ericsson,Aino,TFT,Obsidian Black| Luminous White,Other,NA,Accelerometer,Yes,No,Yes,134,NA,NA,8.1,1000,120,80.6,3,165,NA
Sony Ericsson,W995,TFT,Progressive Black| Cosmic Silver| Energetic Red,Other,369 MHz ARM 11,Accelerometer,Yes,Yes,Yes,113,NA,NA,8.1,930,100,71.3,2.6,154,NA
Sony Ericsson,Xperia X1,TFT,Solid Black| Steel Silver,Windows,528 MHz ARM 11,NA,Yes,Yes,Yes,145,NA,0.256,3.15,1500,220,98.8,3,311,NA
Sony Ericsson,W960,TFT,Vinyl Black,Symbian,32-bit Philips Nexperia PNX4008 208 MHz,NA,Yes,No,No,119,8,0.128,3.15,900,180,95.9,2.6,154,NA
Sony Ericsson,P1,TFT,Silver Black,Symbian,32-bit Philips Nexperia PNX4008 208 MHz,NA,Yes,No,No,124,NA,0.128,3.15,950,170,99.1,2.6,154,NA
Sony Ericsson,P990,TFT,Premium Silver,Symbian,32-bit Philips Nexperia PNX4008 208 MHz,NA,Yes,No,No,150,NA,0.064,2,NA,220,168.9,2.7,148,NA
Sony Ericsson,W950,TFT,Mystic purple,Symbian,32-bit Philips Nexperia PNX4008 208 MHz,NA,Yes,No,No,112,4,NA,NA,900,180,85.9,2.6,154,NA
Sony Ericsson,M600,TFT,Granite Black| Crystal White,Symbian,32-bit Philips Nexperia PNX4008 208 MHz,NA,No,No,No,112,NA,NA,NA,900,130,85,2.6,154,NA
Sony Ericsson,M608,TFT,Granite Black| Crystal White,Symbian,32-bit Philips Nexperia PNX4008 208 MHz,NA,No,No,No,112,NA,NA,NA,NA,120,91.5,2.6,154,NA
Spice,Mi-498 Dream Uno,NA,Black| White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,107,4,1,5,1700,90,81.4,4.5,218,2014
Spice,Mi-506 Stellar Mettle Icon,TFT,White/Silver,Android,NA,Accelerometer,Yes,Yes,Yes,177,NA,NA,8,1800,80,101.5,5,196,2014
Spice,Mi-356 Smart Flo Mettle 3.5X,TFT,Silver,Android,NA,Accelerometer,Yes,Yes,NA,112,NA,NA,2,1500,40,86.9,3.5,165,2014
Spice,Mi-426 Smart Flo Mettle 4.0X,TFT,Silver,Android,NA,Accelerometer,Yes,Yes,Yes,122,NA,NA,2,1400,50,75.1,4,233,2014
Spice,Mi-438 Stellar Glide,TFT,Black/White,Android,NA,Accelerometer,Yes,Yes,Yes,155,NA,NA,2,1350,60,108.8,4,233,2014
Spice,Mi-504 Smart Flo Mettle 5X,TFT,White,Android,NA,Accelerometer,Yes,Yes,Yes,190,NA,NA,8,1800,80,121.9,5,196,2014
Spice,Mi-451 Smartflo Poise,LCD,White,Android,NA,Accelerometer,Yes,Yes,NA,156,NA,NA,3.15,1450,60,81.3,4.5,218,2014
Spice,Mi-496 Spice Coolpad 2,TFT,White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,NA,NA,4,1,5,1700,110,NA,4.5,245,2013
Spice,Mi-423 Smart Flo Ivory 2,TFT,White,Android,Dual-core 1.0 GHz,Accelerometer,Yes,Yes,No,NA,NA,0.256,3.15,1400,50,97,4,144,2013
Spice,Mi-349 Smart Flo Edge,TFT,White,Android,1.0 GHz,Accelerometer,Yes,Yes,NA,NA,NA,0.256,1.3,1500,40,90.7,3.5,165,2013
Spice,Mi-436 Stellar Glamour,NA,Blue| Red/black,Android,Dual-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,100,NA,NA,5,1400,70,94.6,4,233,NA
Spice,Mi-354 Smartflo Space,NA,Black/silver| White/silver,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,125,NA,NA,3.15,1450,40,89.1,3.5,165,NA
Spice,Mi-525 Pinnacle FHD,NA,Black/White,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| gyro| proximity,Yes,Yes,Yes,175,8,1,8,2100,160,104.1,5,441,2013
Spice,Mi-515 Coolpad,LCD,Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,161,4,1,5,2000,130,101.2,5,220,2013
Spice,Mi-510 Stellar Prime,TFT,White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,176,NA,NA,8,2100,220,106.2,5,196,2013
Spice,Mi-505 Stellar Horizon Pro,TFT,White,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer,Yes,Yes,Yes,186,NA,NA,5,2100,90,109.7,5,187,2013
Spice,Mi-491 Stellar Virtuoso Pro,TFT,Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer,Yes,Yes,NA,143,NA,NA,5,1700,80,90.9,4.5,218,2013
Spice,Mi-450 Smartflo Ivory,TFT,White,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer,Yes,Yes,NA,130,NA,NA,3.15,1500,70,100.1,4.5,207,2013
Spice,Mi-422 Smartflo Pace,TFT,White,Android,1.0 GHz Cortex-A9,Accelerometer,Yes,Yes,NA,90,NA,NA,3.15,1300,50,87.6,4,233,2013
Spice,Mi-353 Stellar Jazz,TFT,White,Android,NA,Accelerometer,Yes,Yes,Yes,135,NA,NA,3.15,1500,40,107.5,3.5,165,2013
Spice,Mi-725 Stellar Slatepad,NA,White,Android,NA,Accelerometer,Yes,Yes,Yes,450,NA,NA,3.15,3000,120,295.3,7,170,2013
Spice,Mi-502 Smartflo Pace2,NA,White| Blue,Android,NA,Accelerometer| proximity,Yes,Yes,NA,185,NA,NA,5,2100,100,109.7,5,187,2013
Spice,Mi-535 Stellar Pinnacle Pro,LCD,Brown,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,196.3,16,1,8,2550,210,123.7,5.3,208,2013
Spice,Mi-530 Stellar Pinnacle,NA,Black,Android,NA,Accelerometer| proximity| compass,Yes,Yes,Yes,196.3,16,1,8,2550,190,123.7,5.3,208,2013
Spice,Mi-495 Stellar Virtuoso,NA,Black/Silver,Android,NA,Accelerometer| proximity,Yes,Yes,Yes,NA,NA,NA,8,1700,150,NA,4.5,245,2013
Spice,Mi-500 Stellar Horizon,TFT,White,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,205,4,0.512,5,2400,180,116.2,5,187,2012
Spice,Mi-285 Stellar,TFT,Black,Android,650 MHz Cortex-A9,NA,Yes,NA,Yes,79,NA,NA,3.15,1400,60,86.4,2.8,143,2012
Spice,M-5665 T2,TFT,White,Other,NA,NA,Yes,NA,No,89,NA,NA,1.3,1200,30,87.4,2.6,NA,2012
Spice,M-5566 Flo Entertainer,TFT,White,Other,NA,NA,Yes,NA,No,65.2,NA,NA,NA,1000,30,69.6,2.8,143,2012
Spice,M-5900 Flo TV Pro,TFT,Black,Other,NA,NA,Yes,NA,No,70,NA,NA,1.3,1000,40,96.1,3.5,165,2012
Spice,M-6688 Flo Magic,TFT,Black,Other,NA,NA,Yes,NA,No,80,NA,NA,3.15,1000,50,79.3,3.2,146,2012
Spice,M-5460 Flo,TFT,Black,Other,NA,NA,Yes,NA,No,63,NA,NA,NA,1000,30,70,2.6,154,2012
Spice,M-5400 Boss TV,TFT,Black,Other,NA,NA,Yes,No,No,113,NA,NA,1.3,1800,30,101.7,2.8,143,2012
Spice,M-5390 Boss Double XL,TFT,Black,Other,NA,NA,Yes,No,No,70,NA,NA,1.3,2200,30,92.9,2.6,154,2012
Spice,Mi-355 Stellar Craze,TFT,White,Android,800 MHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,80,NA,0.512,5,1420,100,84.1,3.5,165,2012
Spice,Mi-425 Stellar,TFT,White/Black,Android,1.0 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,110,NA,NA,5,2000,90,99.2,4,233,2012
Spice,M-6868N FLO ME,TFT,Black,Other,NA,Accelerometer,Yes,Yes,No,87.3,NA,NA,3.2,1150,50,90.4,3.5,165,NA
Spice,M-5600 FLO TV,TFT,Black| White,Other,NA,NA,Yes,NA,No,110,NA,NA,1.3,1200,30,87.4,3.2,125,NA
Spice,Mi-280,TFT,Black,Android,650 MHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,96,NA,NA,3.15,1000,70,77.6,2.8,143,2012
Spice,Mi-350,TFT,Black,Android,650 MHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,134,NA,NA,3.15,1500,100,94.9,3.5,165,2011
Spice,M-6900 Knight,TFT,Black,Other,NA,Proximity,Yes,Yes,No,167,NA,NA,3.15,1400,80,84.1,3.46,167,NA
Spice,M-6868,TFT,Black,Other,NA,NA,Yes,No,No,91,NA,NA,3.15,1200,50,86.6,3.44,168,NA
Spice,M-6700,TFT,Cappuccino,Other,NA,NA,Yes,Yes,No,100,NA,NA,3.15,1000,40,79.1,3.14,149,NA
Spice,M-5750,TFT,Various,Other,NA,NA,Yes,Yes,No,96,NA,NA,1.3,1000,40,67.2,2.76,145,NA
Spice,Mi-720,TFT,White,Android,800 MHz Scorpion,Accelerometer| compass,Yes,Yes,Yes,485,NA,0.256,2,4200,170,291.2,7,133,NA
Spice,Mi-410,TFT,Silver| Brown,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,143,NA,0.512,5,1400,210,80.5,4.03,232,2011
Spice,M-6800 FLO,TFT,Turquoise Blue| Jet Black| Spice Yellow,Other,NA,NA,Yes,Yes,No,91,NA,NA,3.15,1000,40,72.2,3.14,149,2011
Spice,Mi-270,TFT,Black| White,Android,416 MHz,NA,Yes,Yes,Yes,NA,NA,NA,2,1000,50,72.1,2.8,143,2011
Spice,Mi-310,TFT,Dark red,Android,NA,Accelerometer| proximity,Yes,Yes,Yes,120,NA,NA,2,1200,100,83.5,3.15,183,NA
Spice,Mi-300,LCD,Black,Android,NA,Accelerometer,Yes,No,Yes,114,NA,NA,5,NA,140,82.2,3.2,180,NA
Spice,S-7000,TFT,White,Other,NA,NA,Yes,No,No,NA,NA,NA,3.15,880,70,66.3,3.2,146,NA
Spice,D-1111,TFT,Black,Windows,NA,NA,Yes,No,No,130.2,NA,NA,2,1350,90,108.5,2.8,143,NA
T-Mobile,Prism II,TFT,Black,Android,1.0 GHz Cortex-A5,Accelerometer,Yes,Yes,Yes,100,4,0.512,3.15,1750,90,89.9,3.5,165,2013
T-Mobile,Concord,TFT,Black,Android,832 MHz,Accelerometer| proximity,Yes,Yes,Yes,100,NA,0.512,2,1500,80,82.7,3.5,165,2012
T-Mobile,myTouch Q 2,NA,Black| White,Android,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,185,4,1,5,1500,290,114,4,233,2012
T-Mobile,myTouch 2,NA,Black| Dark red,Android,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,140,4,1,5,1500,290,70.7,4,233,2012
T-Mobile,Prism,TFT,Black,Android,600 MHz,Accelerometer| proximity| compass,Yes,Yes,Yes,125,NA,NA,3.15,1400,170,85.4,3.5,165,2012
T-Mobile,Move Balance,TFT,Black,Android,800 MHz,Accelerometer,Yes,Yes,Yes,142,4,0.512,5,2000,100,74,3.7,252,2011
T-Mobile,myTouch 4G Slide,LCD,White| Black,Android,Dual-core 1.2 GHz Scorpion,Accelerometer| proximity,Yes,Yes,Yes,184,4,NA,8,1520,350,112.7,3.7,252,2011
T-Mobile,Vivacity,TFT,Black,Android,NA,Accelerometer| proximity| compass,Yes,Yes,Yes,118,NA,NA,5,1500,170,70,3.5,267,2011
T-Mobile,SpringBoard,TFT,Black,Android,Dual-core 1.2 GHz Scorpion,Accelerometer| compass,Yes,Yes,Yes,NA,16,NA,5,7000,350,254.9,7,216,2011
T-Mobile,myTouch Q,TFT,Gray| Violet,Android,1.0 GHz Scorpion,Accelerometer| proximity,Yes,Yes,Yes,160,2,0.512,5,1500,190,100.7,3.5,165,2011
T-Mobile,myTouch,AMOLED,Black| White,Android,1.0 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,108,2,0.512,5,1500,190,78.1,3.8,246,2011
T-Mobile,G-Slate,LCD,Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,621,32,NA,5,NA,710,464.4,8.9,168,NA
T-Mobile,G2x,LCD,Dark Ale,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,141.8,8,0.512,8,1500,350,80.6,4,233,2011
T-Mobile,Sidekick 4G,TFT,Matte black| Pearl magenta,Android,1.0 GHz Cortex-A8,Accelerometer| proximity,Yes,Yes,Yes,162,1,0.512,3.15,1500,310,116.2,3.5,267,2011
T-Mobile,Vibe E200,TFT,Black| Pink,Other,NA,NA,Yes,No,No,95,NA,NA,2,NA,50,86.7,2.8,167,NA
T-Mobile,Comet,TFT,Black,Android,528 MHz ARM 11,Accelerometer,Yes,Yes,Yes,102.1,NA,NA,3.15,1200,150,73.9,2.8,143,NA
T-Mobile,myTouch 4G,TFT,Black,Android,1.0 GHz Scorpion,Accelerometer| proximity,Yes,Yes,Yes,153.1,4,NA,5,1400,280,75.8,3.8,246,NA
T-Mobile,G2,TFT,White| Black,Android,800 MHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,184.3,4,0.512,5,1300,420,110.7,3.7,252,NA
T-Mobile,myTouch 3G Slide,TFT,White| Black| Red,Android,600 MHz ARM 11,Accelerometer,Yes,Yes,Yes,NA,NA,0.512,5,1300,330,99.2,3.4,170,NA
T-Mobile,Garminfone,TFT,Black,Android,NA,Accelerometer| proximity| compass,Yes,No,Yes,136,4,0.256,3.15,1150,340,86.6,3.5,165,NA
T-Mobile,myTouch 3G Fender Edition,TFT,Sunburst,Android,528 MHz ARM 11,Accelerometer| compass,Yes,Yes,Yes,116,NA,NA,3.15,1340,300,93,3.2,180,NA
